n c3 c4 c5 c6 c7 c8 minimum
4 1 0 0 4 0 1 121
4 1 0 0 4 0 2 112
4 1 0 0 4 0 3 104
4 1 0 0 4 0 4 96
4 1 0 0 4 0 5 88
4 1 0 0 4 0 6 80
4 1 0 0 4 0 7 72
4 1 0 0 4 0 8 64
4 1 0 0 4 0 9 56
4 1 0 0 4 0 10 48
4 1 0 0 4 0 11 40
4 1 0 0 4 0 12 32
4 1 0 0 4 1 0 128
4 1 0 0 4 1 1 121
4 1 0 0 4 1 2 112
4 1 0 0 4 1 3 104
4 1 0 0 4 1 4 96
4 1 0 0 4 1 5 88
4 1 0 0 4 1 6 80
4 1 0 0 4 1 7 72
4 1 0 0 4 1 8 64
4 1 0 0 4 1 9 56
4 1 0 0 4 1 10 48
4 1 0 0 4 1 11 40
4 1 0 0 4 1 12 32
4 1 0 0 4 2 0 112
4 1 0 0 4 2 1 104
4 1 0 0 4 2 2 96
4 1 0 0 4 2 3 88
4 1 0 0 4 2 4 80
4 1 0 0 4 2 5 72
4 1 0 0 4 2 6 64
4 1 0 0 4 2 7 56
4 1 0 0 4 2 8 48
4 1 0 0 4 2 9 40
4 1 0 0 4 2 10 32
4 1 0 0 4 2 11 29
4 1 0 0 4 2 12 27
4 1 0 0 4 3 0 112
4 1 0 0 4 3 1 104
4 1 0 0 4 3 2 96
4 1 0 0 4 3 3 88
4 1 0 0 4 3 4 80
4 1 0 0 4 3 5 72
4 1 0 0 4 3 6 64
4 1 0 0 4 3 7 56
4 1 0 0 4 3 8 48
4 1 0 0 4 3 9 40
4 1 0 0 4 3 10 32
4 1 0 0 4 3 11 29
4 1 0 0 4 3 12 27
4 1 0 0 4 4 0 96
4 1 0 0 4 4 1 88
4 1 0 0 4 4 2 80
4 1 0 0 4 4 3 72
4 1 0 0 4 4 4 64
4 1 0 0 4 4 5 56
4 1 0 0 4 4 6 48
4 1 0 0 4 4 7 40
4 1 0 0 4 4 8 32
4 1 0 0 4 4 9 29
4 1 0 0 4 4 10 26
4 1 0 0 4 4 11 24
4 1 0 0 4 4 12 22
4 1 0 0 4 5 0 96
4 1 0 0 4 5 1 88
4 1 0 0 4 5 2 80
4 1 0 0 4 5 3 72
4 1 0 0 4 5 4 64
4 1 0 0 4 5 5 56
4 1 0 0 4 5 6 48
4 1 0 0 4 5 7 40
4 1 0 0 4 5 8 32
4 1 0 0 4 5 9 29
4 1 0 0 4 5 10 26
4 1 0 0 4 5 11 24
4 1 0 0 4 5 12 22
4 1 0 0 4 6 0 80
4 1 0 0 4 6 1 72
4 1 0 0 4 6 2 64
4 1 0 0 4 6 3 56
4 1 0 0 4 6 4 48
4 1 0 0 4 6 5 40
4 1 0 0 4 6 6 32
4 1 0 0 4 6 7 29
4 1 0 0 4 6 8 26
4 1 0 0 4 6 9 23
4 1 0 0 4 6 10 21
4 1 0 0 4 6 11 21
4 1 0 0 4 6 12 19
4 1 0 0 5 0 0 121
4 1 0 0 5 0 1 112
4 1 0 0 5 0 2 104
4 1 0 0 5 0 3 96
4 1 0 0 5 0 4 88
4 1 0 0 5 0 5 80
4 1 0 0 5 0 6 72
4 1 0 0 5 0 7 64
4 1 0 0 5 0 8 56
4 1 0 0 5 0 9 48
4 1 0 0 5 0 10 40
4 1 0 0 5 0 11 38
4 1 0 0 5 0 12 30
4 1 0 0 5 1 0 121
4 1 0 0 5 1 1 112
4 1 0 0 5 1 2 104
4 1 0 0 5 1 3 96
4 1 0 0 5 1 4 88
4 1 0 0 5 1 5 80
4 1 0 0 5 1 6 72
4 1 0 0 5 1 7 64
4 1 0 0 5 1 8 56
4 1 0 0 5 1 9 48
4 1 0 0 5 1 10 40
4 1 0 0 5 1 11 38
4 1 0 0 5 1 12 30
4 1 0 0 5 2 0 104
4 1 0 0 5 2 1 96
4 1 0 0 5 2 2 88
4 1 0 0 5 2 3 80
4 1 0 0 5 2 4 72
4 1 0 0 5 2 5 64
4 1 0 0 5 2 6 56
4 1 0 0 5 2 7 48
4 1 0 0 5 2 8 40
4 1 0 0 5 2 9 37
4 1 0 0 5 2 10 29
4 1 0 0 5 2 11 27
4 1 0 0 5 2 12 25
4 1 0 0 5 3 0 104
4 1 0 0 5 3 1 96
4 1 0 0 5 3 2 88
4 1 0 0 5 3 3 80
4 1 0 0 5 3 4 72
4 1 0 0 5 3 5 64
4 1 0 0 5 3 6 56
4 1 0 0 5 3 7 48
4 1 0 0 5 3 8 40
4 1 0 0 5 3 9 37
4 1 0 0 5 3 10 29
4 1 0 0 5 3 11 27
4 1 0 0 5 3 12 25
4 1 0 0 5 4 0 88
4 1 0 0 5 4 1 80
4 1 0 0 5 4 2 72
4 1 0 0 5 4 3 64
4 1 0 0 5 4 4 56
4 1 0 0 5 4 5 48
4 1 0 0 5 4 6 40
4 1 0 0 5 4 7 37
4 1 0 0 5 4 8 29
4 1 0 0 5 4 9 26
4 1 0 0 5 4 10 24
4 1 0 0 5 4 11 22
4 1 0 0 5 4 12 20
4 1 0 0 5 5 0 88
4 1 0 0 5 5 1 80
4 1 0 0 5 5 2 72
4 1 0 0 5 5 3 64
4 1 0 0 5 5 4 56
4 1 0 0 5 5 5 48
4 1 0 0 5 5 6 40
4 1 0 0 5 5 7 37
4 1 0 0 5 5 8 29
4 1 0 0 5 5 9 26
4 1 0 0 5 5 10 24
4 1 0 0 5 5 11 22
4 1 0 0 5 5 12 20
4 1 0 0 5 6 0 72
4 1 0 0 5 6 1 64
4 1 0 0 5 6 2 56
4 1 0 0 5 6 3 48
4 1 0 0 5 6 4 40
4 1 0 0 5 6 5 37
4 1 0 0 5 6 6 29
4 1 0 0 5 6 7 26
4 1 0 0 5 6 8 23
4 1 0 0 5 6 9 21
4 1 0 0 5 6 10 19
4 1 0 0 5 6 11 19
4 1 0 0 5 6 12 18
4 2 0 0 0 0 0 146
4 2 0 0 0 0 1 135
4 2 0 0 0 0 2 124
4 2 0 0 0 0 3 113
4 2 0 0 0 0 4 106
4 2 0 0 0 0 5 97
4 2 0 0 0 0 6 89
4 2 0 0 0 0 7 81
4 2 0 0 0 0 8 73
4 2 0 0 0 0 9 65
4 2 0 0 0 0 10 57
4 2 0 0 0 0 11 49
4 2 0 0 0 0 12 41
4 2 0 0 0 1 0 146
4 2 0 0 0 1 1 135
4 2 0 0 0 1 2 124
4 2 0 0 0 1 3 113
4 2 0 0 0 1 4 106
4 2 0 0 0 1 5 97
4 2 0 0 0 1 6 89
4 2 0 0 0 1 7 81
4 2 0 0 0 1 8 73
4 2 0 0 0 1 9 65
4 2 0 0 0 1 10 57
4 2 0 0 0 1 11 49
4 2 0 0 0 1 12 41
4 2 0 0 0 2 0 128
4 2 0 0 0 2 1 117
4 2 0 0 0 2 2 106
4 2 0 0 0 2 3 97
4 2 0 0 0 2 4 89
4 2 0 0 0 2 5 81
4 2 0 0 0 2 6 73
4 2 0 0 0 2 7 65
4 2 0 0 0 2 8 57
4 2 0 0 0 2 9 49
4 2 0 0 0 2 10 41
4 2 0 0 0 2 11 37
4 2 0 0 0 2 12 29
4 2 0 0 0 3 0 128
4 2 0 0 0 3 1 117
4 2 0 0 0 3 2 106
4 2 0 0 0 3 3 97
4 2 0 0 0 3 4 89
4 2 0 0 0 3 5 81
4 2 0 0 0 3 6 73
4 2 0 0 0 3 7 65
4 2 0 0 0 3 8 57
4 2 0 0 0 3 9 49
4 2 0 0 0 3 10 41
4 2 0 0 0 3 11 37
4 2 0 0 0 3 12 29
4 2 0 0 0 4 0 110
4 2 0 0 0 4 1 99
4 2 0 0 0 4 2 89
4 2 0 0 0 4 3 81
4 2 0 0 0 4 4 73
4 2 0 0 0 4 5 65
4 2 0 0 0 4 6 57
4 2 0 0 0 4 7 49
4 2 0 0 0 4 8 41
4 2 0 0 0 4 9 37
4 2 0 0 0 4 10 29
4 2 0 0 0 4 11 29
4 2 0 0 0 4 12 27
4 2 0 0 0 5 0 110
4 2 0 0 0 5 1 99
4 2 0 0 0 5 2 89
4 2 0 0 0 5 3 81
4 2 0 0 0 5 4 73
4 2 0 0 0 5 5 65
4 2 0 0 0 5 6 57
4 2 0 0 0 5 7 49
4 2 0 0 0 5 8 41
4 2 0 0 0 5 9 37
4 2 0 0 0 5 10 29
4 2 0 0 0 5 11 29
4 2 0 0 0 5 12 27
4 2 0 0 0 6 0 92
4 2 0 0 0 6 1 82
4 2 0 0 0 6 2 73
4 2 0 0 0 6 3 65
4 2 0 0 0 6 4 57
4 2 0 0 0 6 5 49
4 2 0 0 0 6 6 41
4 2 0 0 0 6 7 37
4 2 0 0 0 6 8 29
4 2 0 0 0 6 9 29
4 2 0 0 0 6 10 27
4 2 0 0 0 6 11 25
4 2 0 0 0 6 12 25
4 2 0 0 1 0 0 135
4 2 0 0 1 0 1 124
4 2 0 0 1 0 2 113
4 2 0 0 1 0 3 106
4 2 0 0 1 0 4 97
4 2 0 0 1 0 5 89
4 2 0 0 1 0 6 81
4 2 0 0 1 0 7 73
4 2 0 0 1 0 8 65
4 2 0 0 1 0 9 57
4 2 0 0 1 0 10 49
4 2 0 0 1 0 11 45
4 2 0 0 1 0 12 37
4 2 0 0 1 1 0 135
4 2 0 0 1 1 1 124
4 2 0 0 1 1 2 113
4 2 0 0 1 1 3 106
4 2 0 0 1 1 4 97
4 2 0 0 1 1 5 89
4 2 0 0 1 1 6 81
4 2 0 0 1 1 7 73
4 2 0 0 1 1 8 65
4 2 0 0 1 1 9 57
4 2 0 0 1 1 10 49
4 2 0 0 1 1 11 45
4 2 0 0 1 1 12 37
4 2 0 0 1 2 0 117
4 2 0 0 1 2 1 106
4 2 0 0 1 2 2 97
4 2 0 0 1 2 3 89
4 2 0 0 1 2 4 81
4 2 0 0 1 2 5 73
4 2 0 0 1 2 6 65
4 2 0 0 1 2 7 57
4 2 0 0 1 2 8 49
4 2 0 0 1 2 9 45
4 2 0 0 1 2 10 37
4 2 0 0 1 2 11 34
4 2 0 0 1 2 12 26
4 2 0 0 1 3 0 117
4 2 0 0 1 3 1 106
4 2 0 0 1 3 2 97
4 2 0 0 1 3 3 89
4 2 0 0 1 3 4 81
4 2 0 0 1 3 5 73
4 2 0 0 1 3 6 65
4 2 0 0 1 3 7 57
4 2 0 0 1 3 8 49
4 2 0 0 1 3 9 45
4 2 0 0 1 3 10 37
4 2 0 0 1 3 11 34
4 2 0 0 1 3 12 26
4 2 0 0 1 4 0 99
4 2 0 0 1 4 1 89
4 2 0 0 1 4 2 81
4 2 0 0 1 4 3 73
4 2 0 0 1 4 4 65
4 2 0 0 1 4 5 57
4 2 0 0 1 4 6 49
4 2 0 0 1 4 7 45
4 2 0 0 1 4 8 37
4 2 0 0 1 4 9 34
4 2 0 0 1 4 10 26
4 2 0 0 1 4 11 26
4 2 0 0 1 4 12 24
4 2 0 0 1 5 0 99
4 2 0 0 1 5 1 89
4 2 0 0 1 5 2 81
4 2 0 0 1 5 3 73
4 2 0 0 1 5 4 65
4 2 0 0 1 5 5 57
4 2 0 0 1 5 6 49
4 2 0 0 1 5 7 45
4 2 0 0 1 5 8 37
4 2 0 0 1 5 9 34
4 2 0 0 1 5 10 26
4 2 0 0 1 5 11 26
4 2 0 0 1 5 12 24
4 2 0 0 1 6 0 82
4 2 0 0 1 6 1 73
4 2 0 0 1 6 2 65
4 2 0 0 1 6 3 57
4 2 0 0 1 6 4 49
4 2 0 0 1 6 5 45
4 2 0 0 1 6 6 37
4 2 0 0 1 6 7 34
4 2 0 0 1 6 8 26
4 2 0 0 1 6 9 26
4 2 0 0 1 6 10 24
4 2 0 0 1 6 11 22
4 2 0 0 1 6 12 22
4 2 0 0 2 0 0 124
4 2 0 0 2 0 1 113
4 2 0 0 2 0 2 106
4 2 0 0 2 0 3 97
4 2 0 0 2 0 4 89
4 2 0 0 2 0 5 81
4 2 0 0 2 0 6 73
4 2 0 0 2 0 7 65
4 2 0 0 2 0 8 57
4 2 0 0 2 0 9 49
4 2 0 0 2 0 10 41
4 2 0 0 2 0 11 37
4 2 0 0 2 0 12 29
4 2 0 0 2 1 0 124
4 2 0 0 2 1 1 113
4 2 0 0 2 1 2 106
4 2 0 0 2 1 3 97
4 2 0 0 2 1 4 89
4 2 0 0 2 1 5 81
4 2 0 0 2 1 6 73
4 2 0 0 2 1 7 65
4 2 0 0 2 1 8 57
4 2 0 0 2 1 9 49
4 2 0 0 2 1 10 41
4 2 0 0 2 1 11 37
4 2 0 0 2 1 12 29
4 2 0 0 2 2 0 106
4 2 0 0 2 2 1 97
4 2 0 0 2 2 2 89
4 2 0 0 2 2 3 81
4 2 0 0 2 2 4 73
4 2 0 0 2 2 5 65
4 2 0 0 2 2 6 57
4 2 0 0 2 2 7 49
4 2 0 0 2 2 8 41
4 2 0 0 2 2 9 37
4 2 0 0 2 2 10 29
4 2 0 0 2 2 11 26
4 2 0 0 2 2 12 24
4 2 0 0 2 3 0 106
4 2 0 0 2 3 1 97
4 2 0 0 2 3 2 89
4 2 0 0 2 3 3 81
4 2 0 0 2 3 4 73
4 2 0 0 2 3 5 65
4 2 0 0 2 3 6 57
4 2 0 0 2 3 7 49
4 2 0 0 2 3 8 41
4 2 0 0 2 3 9 37
4 2 0 0 2 3 10 29
4 2 0 0 2 3 11 26
4 2 0 0 2 3 12 24
4 2 0 0 2 4 0 89
4 2 0 0 2 4 1 81
4 2 0 0 2 4 2 73
4 2 0 0 2 4 3 65
4 2 0 0 2 4 4 57
4 2 0 0 2 4 5 49
4 2 0 0 2 4 6 41
4 2 0 0 2 4 7 37
4 2 0 0 2 4 8 29
4 2 0 0 2 4 9 26
4 2 0 0 2 4 10 23
4 2 0 0 2 4 11 23
4 2 0 0 2 4 12 21
4 2 0 0 2 5 0 89
4 2 0 0 2 5 1 81
4 2 0 0 2 5 2 73
4 2 0 0 2 5 3 65
4 2 0 0 2 5 4 57
4 2 0 0 2 5 5 49
4 2 0 0 2 5 6 41
4 2 0 0 2 5 7 37
4 2 0 0 2 5 8 29
4 2 0 0 2 5 9 26
4 2 0 0 2 5 10 23
4 2 0 0 2 5 11 23
4 2 0 0 2 5 12 21
4 2 0 0 2 6 0 73
4 2 0 0 2 6 1 65
4 2 0 0 2 6 2 57
4 2 0 0 2 6 3 49
4 2 0 0 2 6 4 41
4 2 0 0 2 6 5 37
4 2 0 0 2 6 6 29
4 2 0 0 2 6 7 26
4 2 0 0 2 6 8 23
4 2 0 0 2 6 9 23
4 2 0 0 2 6 10 21
4 2 0 0 2 6 11 19
4 2 0 0 2 6 12 19
4 2 0 0 3 0 0 113
4 2 0 0 3 0 1 106
4 2 0 0 3 0 2 97
4 2 0 0 3 0 3 89
4 2 0 0 3 0 4 81
4 2 0 0 3 0 5 73
4 2 0 0 3 0 6 65
4 2 0 0 3 0 7 57
4 2 0 0 3 0 8 49
4 2 0 0 3 0 9 45
4 2 0 0 3 0 10 37
4 2 0 0 3 0 11 35
4 2 0 0 3 0 12 27
4 2 0 0 3 1 0 113
4 2 0 0 3 1 1 106
4 2 0 0 3 1 2 97
4 2 0 0 3 1 3 89
4 2 0 0 3 1 4 81
4 2 0 0 3 1 5 73
4 2 0 0 3 1 6 65
4 2 0 0 3 1 7 57
4 2 0 0 3 1 8 49
4 2 0 0 3 1 9 45
4 2 0 0 3 1 10 37
4 2 0 0 3 1 11 35
4 2 0 0 3 1 12 27
4 2 0 0 3 2 0 97
4 2 0 0 3 2 1 89
4 2 0 0 3 2 2 81
4 2 0 0 3 2 3 73
4 2 0 0 3 2 4 65
4 2 0 0 3 2 5 57
4 2 0 0 3 2 6 49
4 2 0 0 3 2 7 45
4 2 0 0 3 2 8 37
4 2 0 0 3 2 9 34
4 2 0 0 3 2 10 26
4 2 0 0 3 2 11 24
4 2 0 0 3 2 12 22
4 2 0 0 3 3 0 97
4 2 0 0 3 3 1 89
4 2 0 0 3 3 2 81
4 2 0 0 3 3 3 73
4 2 0 0 3 3 4 65
4 2 0 0 3 3 5 57
4 2 0 0 3 3 6 49
4 2 0 0 3 3 7 45
4 2 0 0 3 3 8 37
4 2 0 0 3 3 9 34
4 2 0 0 3 3 10 26
4 2 0 0 3 3 11 24
4 2 0 0 3 3 12 22
4 2 0 0 3 4 0 81
4 2 0 0 3 4 1 73
4 2 0 0 3 4 2 65
4 2 0 0 3 4 3 57
4 2 0 0 3 4 4 49
4 2 0 0 3 4 5 45
4 2 0 0 3 4 6 37
4 2 0 0 3 4 7 34
4 2 0 0 3 4 8 26
4 2 0 0 3 4 9 23
4 2 0 0 3 4 10 21
4 2 0 0 3 4 11 21
4 2 0 0 3 4 12 19
4 2 0 0 3 5 0 81
4 2 0 0 3 5 1 73
4 2 0 0 3 5 2 65
4 2 0 0 3 5 3 57
4 2 0 0 3 5 4 49
4 2 0 0 3 5 5 45
4 2 0 0 3 5 6 37
4 2 0 0 3 5 7 34
4 2 0 0 3 5 8 26
4 2 0 0 3 5 9 23
4 2 0 0 3 5 10 21
4 2 0 0 3 5 11 21
4 2 0 0 3 5 12 19
4 2 0 0 3 6 0 65
4 2 0 0 3 6 1 57
4 2 0 0 3 6 2 49
4 2 0 0 3 6 3 45
4 2 0 0 3 6 4 37
4 2 0 0 3 6 5 34
4 2 0 0 3 6 6 26
4 2 0 0 3 6 7 23
4 2 0 0 3 6 8 20
4 2 0 0 3 6 9 20
4 2 0 0 3 6 10 19
4 2 0 0 3 6 11 18
4 2 0 0 3 6 12 18
4 2 0 0 4 0 0 106
4 2 0 0 4 0 1 97
4 2 0 0 4 0 2 89
4 2 0 0 4 0 3 81
4 2 0 0 4 0 4 73
4 2 0 0 4 0 5 65
4 2 0 0 4 0 6 57
4 2 0 0 4 0 7 49
4 2 0 0 4 0 8 41
4 2 0 0 4 0 9 37
4 2 0 0 4 0 10 29
4 2 0 0 4 0 11 27
4 2 0 0 4 0 12 25
4 2 0 0 4 1 0 106
4 2 0 0 4 1 1 97
4 2 0 0 4 1 2 89
4 2 0 0 4 1 3 81
4 2 0 0 4 1 4 73
4 2 0 0 4 1 5 65
4 2 0 0 4 1 6 57
4 2 0 0 4 1 7 49
4 2 0 0 4 1 8 41
4 2 0 0 4 1 9 37
4 2 0 0 4 1 10 29
4 2 0 0 4 1 11 27
4 2 0 0 4 1 12 25
4 2 0 0 4 2 0 89
4 2 0 0 4 2 1 81
4 2 0 0 4 2 2 73
4 2 0 0 4 2 3 65
4 2 0 0 4 2 4 57
4 2 0 0 4 2 5 49
4 2 0 0 4 2 6 41
4 2 0 0 4 2 7 37
4 2 0 0 4 2 8 29
4 2 0 0 4 2 9 26
4 2 0 0 4 2 10 24
4 2 0 0 4 2 11 22
4 2 0 0 4 2 12 20
4 2 0 0 4 3 0 89
4 2 0 0 4 3 1 81
4 2 0 0 4 3 2 73
4 2 0 0 4 3 3 65
4 2 0 0 4 3 4 57
4 2 0 0 4 3 5 49
4 2 0 0 4 3 6 41
4 2 0 0 4 3 7 37
4 2 0 0 4 3 8 29
4 2 0 0 4 3 9 26
4 2 0 0 4 3 10 24
4 2 0 0 4 3 11 22
4 2 0 0 4 3 12 20
4 2 0 0 4 4 0 73
4 2 0 0 4 4 1 65
4 2 0 0 4 4 2 57
4 2 0 0 4 4 3 49
4 2 0 0 4 4 4 41
4 2 0 0 4 4 5 37
4 2 0 0 4 4 6 29
4 2 0 0 4 4 7 26
4 2 0 0 4 4 8 23
4 2 0 0 4 4 9 21
4 2 0 0 4 4 10 19
4 2 0 0 4 4 11 19
4 2 0 0 4 4 12 18
4 2 0 0 4 5 0 73
4 2 0 0 4 5 1 65
4 2 0 0 4 5 2 57
4 2 0 0 4 5 3 49
4 2 0 0 4 5 4 41
4 2 0 0 4 5 5 37
4 2 0 0 4 5 6 29
4 2 0 0 4 5 7 26
4 2 0 0 4 5 8 23
4 2 0 0 4 5 9 21
4 2 0 0 4 5 10 19
4 2 0 0 4 5 11 19
4 2 0 0 4 5 12 18
4 2 0 0 4 6 0 57
4 2 0 0 4 6 1 49
4 2 0 0 4 6 2 41
4 2 0 0 4 6 3 37
4 2 0 0 4 6 4 29
4 2 0 0 4 6 5 26
4 2 0 0 4 6 6 23
4 2 0 0 4 6 7 20
4 2 0 0 4 6 8 19
4 2 0 0 4 6 9 19
4 2 0 0 4 6 10 18
4 2 0 0 4 6 11 17
4 2 0 0 4 6 12 17
4 2 0 0 5 0 0 97
4 2 0 0 5 0 1 89
4 2 0 0 5 0 2 81
4 2 0 0 5 0 3 73
4 2 0 0 5 0 4 65
4 2 0 0 5 0 5 57
4 2 0 0 5 0 6 49
4 2 0 0 5 0 7 45
4 2 0 0 5 0 8 37
4 2 0 0 5 0 9 35
4 2 0 0 5 0 10 27
4 2 0 0 5 0 11 25
4 2 0 0 5 0 12 23
4 2 0 0 5 1 0 97
4 2 0 0 5 1 1 89
4 2 0 0 5 1 2 81
4 2 0 0 5 1 3 73
4 2 0 0 5 1 4 65
4 2 0 0 5 1 5 57
4 2 0 0 5 1 6 49
4 2 0 0 5 1 7 45
4 2 0 0 5 1 8 37
4 2 0 0 5 1 9 35
4 2 0 0 5 1 10 27
4 2 0 0 5 1 11 25
4 2 0 0 5 1 12 23
4 2 0 0 5 2 0 81
4 2 0 0 5 2 1 73
4 2 0 0 5 2 2 65
4 2 0 0 5 2 3 57
4 2 0 0 5 2 4 49
4 2 0 0 5 2 5 45
4 2 0 0 5 2 6 37
4 2 0 0 5 2 7 34
4 2 0 0 5 2 8 26
4 2 0 0 5 2 9 24
4 2 0 0 5 2 10 22
4 2 0 0 5 2 11 20
4 2 0 0 5 2 12 18
4 2 0 0 5 3 0 81
4 2 0 0 5 3 1 73
4 2 0 0 5 3 2 65
4 2 0 0 5 3 3 57
4 2 0 0 5 3 4 49
4 2 0 0 5 3 5 45
4 2 0 0 5 3 6 37
4 2 0 0 5 3 7 34
4 2 0 0 5 3 8 26
4 2 0 0 5 3 9 24
4 2 0 0 5 3 10 22
4 2 0 0 5 3 11 20
4 2 0 0 5 3 12 18
4 2 0 0 5 4 0 65
4 2 0 0 5 4 1 57
4 2 0 0 5 4 2 49
4 2 0 0 5 4 3 45
4 2 0 0 5 4 4 37
4 2 0 0 5 4 5 34
4 2 0 0 5 4 6 26
4 2 0 0 5 4 7 23
4 2 0 0 5 4 8 21
4 2 0 0 5 4 9 19
4 2 0 0 5 4 10 18
4 2 0 0 5 4 11 18
4 2 0 0 5 4 12 17
4 2 0 0 5 5 0 65
4 2 0 0 5 5 1 57
4 2 0 0 5 5 2 49
4 2 0 0 5 5 3 45
4 2 0 0 5 5 4 37
4 2 0 0 5 5 5 34
4 2 0 0 5 5 6 26
4 2 0 0 5 5 7 23
4 2 0 0 5 5 8 21
4 2 0 0 5 5 9 19
4 2 0 0 5 5 10 18
4 2 0 0 5 5 11 18
4 2 0 0 5 5 12 17
4 2 0 0 5 6 0 49
4 2 0 0 5 6 1 45
4 2 0 0 5 6 2 37
4 2 0 0 5 6 3 34
4 2 0 0 5 6 4 26
4 2 0 0 5 6 5 23
4 2 0 0 5 6 6 20
4 2 0 0 5 6 7 19
4 2 0 0 5 6 8 18
4 2 0 0 5 6 9 18
4 2 0 0 5 6 10 17
4 2 0 0 5 6 11 17
4 2 0 0 5 6 12 16
5 0 0 0 0 0 0 215
5 0 0 0 0 0 1 204
5 0 0 0 0 0 2 193
5 0 0 0 0 0 3 182
5 0 0 0 0 0 4 171
5 0 0 0 0 0 5 160
5 0 0 0 0 0 6 153
5 0 0 0 0 0 7 144
5 0 0 0 0 0 8 136
5 0 0 0 0 0 9 128
5 0 0 0 0 0 10 120
5 0 0 0 0 0 11 112
5 0 0 0 0 0 12 104
5 0 0 0 0 1 0 215
5 0 0 0 0 1 1 204
5 0 0 0 0 1 2 193
5 0 0 0 0 1 3 182
5 0 0 0 0 1 4 171
5 0 0 0 0 1 5 160
5 0 0 0 0 1 6 153
5 0 0 0 0 1 7 144
5 0 0 0 0 1 8 136
5 0 0 0 0 1 9 128
5 0 0 0 0 1 10 120
5 0 0 0 0 1 11 112
5 0 0 0 0 1 12 104
5 0 0 0 0 2 0 197
5 0 0 0 0 2 1 186
5 0 0 0 0 2 2 175
5 0 0 0 0 2 3 164
5 0 0 0 0 2 4 153
5 0 0 0 0 2 5 144
5 0 0 0 0 2 6 136
5 0 0 0 0 2 7 128
5 0 0 0 0 2 8 120
5 0 0 0 0 2 9 112
5 0 0 0 0 2 10 104
5 0 0 0 0 2 11 96
5 0 0 0 0 2 12 88
5 0 0 0 0 3 0 197
5 0 0 0 0 3 1 186
5 0 0 0 0 3 2 175
5 0 0 0 0 3 3 164
5 0 0 0 0 3 4 153
5 0 0 0 0 3 5 144
5 0 0 0 0 3 6 136
5 0 0 0 0 3 7 128
5 0 0 0 0 3 8 120
5 0 0 0 0 3 9 112
5 0 0 0 0 3 10 104
5 0 0 0 0 3 11 96
5 0 0 0 0 3 12 88
5 0 0 0 0 4 0 179
5 0 0 0 0 4 1 168
5 0 0 0 0 4 2 157
5 0 0 0 0 4 3 146
5 0 0 0 0 4 4 136
5 0 0 0 0 4 5 128
5 0 0 0 0 4 6 120
5 0 0 0 0 4 7 112
5 0 0 0 0 4 8 104
5 0 0 0 0 4 9 96
5 0 0 0 0 4 10 88
5 0 0 0 0 4 11 80
5 0 0 0 0 4 12 72
5 0 0 0 0 5 0 179
5 0 0 0 0 5 1 168
5 0 0 0 0 5 2 157
5 0 0 0 0 5 3 146
5 0 0 0 0 5 4 136
5 0 0 0 0 5 5 128
5 0 0 0 0 5 6 120
5 0 0 0 0 5 7 112
5 0 0 0 0 5 8 104
5 0 0 0 0 5 9 96
5 0 0 0 0 5 10 88
5 0 0 0 0 5 11 80
5 0 0 0 0 5 12 72
5 0 0 0 0 6 0 161
5 0 0 0 0 6 1 150
5 0 0 0 0 6 2 139
5 0 0 0 0 6 3 129
5 0 0 0 0 6 4 120
5 0 0 0 0 6 5 112
5 0 0 0 0 6 6 104
5 0 0 0 0 6 7 96
5 0 0 0 0 6 8 88
5 0 0 0 0 6 9 80
5 0 0 0 0 6 10 72
5 0 0 0 0 6 11 64
5 0 0 0 0 6 12 56
5 0 0 0 1 0 0 204
5 0 0 0 1 0 1 193
5 0 0 0 1 0 2 182
5 0 0 0 1 0 3 171
5 0 0 0 1 0 4 160
5 0 0 0 1 0 5 153
5 0 0 0 1 0 6 144
5 0 0 0 1 0 7 136
5 0 0 0 1 0 8 128
5 0 0 0 1 0 9 120
5 0 0 0 1 0 10 112
5 0 0 0 1 0 11 104
5 0 0 0 1 0 12 96
5 0 0 0 1 1 0 204
5 0 0 0 1 1 1 193
5 0 0 0 1 1 2 182
5 0 0 0 1 1 3 171
5 0 0 0 1 1 4 160
5 0 0 0 1 1 5 153
5 0 0 0 1 1 6 144
5 0 0 0 1 1 7 136
5 0 0 0 1 1 8 128
5 0 0 0 1 1 9 120
5 0 0 0 1 1 10 112
5 0 0 0 1 1 11 104
5 0 0 0 1 1 12 96
5 0 0 0 1 2 0 186
5 0 0 0 1 2 1 175
5 0 0 0 1 2 2 164
5 0 0 0 1 2 3 153
5 0 0 0 1 2 4 144
5 0 0 0 1 2 5 136
5 0 0 0 1 2 6 128
5 0 0 0 1 2 7 120
5 0 0 0 1 2 8 112
5 0 0 0 1 2 9 104
5 0 0 0 1 2 10 96
5 0 0 0 1 2 11 88
5 0 0 0 1 2 12 80
5 0 0 0 1 3 0 186
5 0 0 0 1 3 1 175
5 0 0 0 1 3 2 164
5 0 0 0 1 3 3 153
5 0 0 0 1 3 4 144
5 0 0 0 1 3 5 136
5 0 0 0 1 3 6 128
5 0 0 0 1 3 7 120
5 0 0 0 1 3 8 112
5 0 0 0 1 3 9 104
5 0 0 0 1 3 10 96
5 0 0 0 1 3 11 88
5 0 0 0 1 3 12 80
5 0 0 0 1 4 0 168
5 0 0 0 1 4 1 157
5 0 0 0 1 4 2 146
